,end_date_volume,vw_x,end_date_open_price,end_date_close_price,end_date_high_price,end_date_low_price,t_x,n_x,ticker,start_date_volume,vw_y,start_date_open_price,start_date_close_price,start_date_high_price,start_date_low_proce,t_y,n_y
0,1600525.0,126.8784,126.49,127.06,127.6404,125.85,1610082000000,19370,A,1585993.0,104.744,103.52,105.24,105.35,103.29,1604293200000,20967
1,3000729.0,25.0032,25.3,24.99,25.47,24.52,1610082000000,22457,AA,5504234.0,23.5663,23.62,23.25,24.45,23.125,1609736400000,30122
2,1221092.0,18.4644,18.78,18.41,18.78,18.2199,1610082000000,1478,AAAU,828215.0,19.3149,19.33,19.35,19.36,19.2243,1609736400000,1192
3,224870.0,3.9788,4.05,3.97,4.0566,3.92,1610082000000,1249,AAIC,236353.0,3.7263,3.83,3.73,3.84,3.665,1609736400000,1164
4,55656357.0,15.2159,15.43,15.13,15.53,15.0,1610082000000,176470,AAL,69732465.0,15.2377,15.85,15.13,15.88,15.03,1609736400000,238614
5,503479.0,20.6074,21.75,20.19,21.75,20.09,1610082000000,5052,AAN,561978.0,18.6162,19.13,18.81,19.25,17.99,1609736400000,4733
6,1473398.0,10.1742,10.11,10.19,10.42,9.93,1610082000000,9254,AAOI,782773.0,8.7625,8.58,8.76,8.97,8.49,1609736400000,5793
7,251396.0,69.3498,70.46,69.31,70.95,68.52,1610082000000,3102,AAON,280004.0,65.0872,66.91,64.71,67.35,64.29,1609736400000,4379
8,105158245.0,131.5657,132.43,132.05,132.63,130.23,1610082000000,800069,AAPL,137668917.0,114.0428,115.01,114.96,115.32,112.78,1601265600000,866145
9,203698.0,28.1498,28.26,28.22,28.3,27.93,1610082000000,2764,AAT,238836.0,27.6872,28.8,27.39,29.21,27.32,1609736400000,2857
10,656358.0,50.8834,51.63,50.78,51.99,50.2659,1610082000000,7602,AAWW,557806.0,55.5318,55.0,55.39,56.56,54.685,1609736400000,9033
11,412792.0,35.0033,35.19,34.89,35.31,34.63,1610082000000,2639,AB,356768.0,33.3475,34.0,33.25,34.0,32.84,1609736400000,2215
12,5455111.0,106.8581,106.84,107.27,107.53,105.762,1610082000000,56681,ABBV,9645277.0,105.2551,107.18,105.41,107.35,103.86,1609736400000,84806
13,1815128.0,110.8121,110.07,110.03,112.48,109.54,1610082000000,22909,ABC,738824.0,95.7409,97.32,95.36,97.6265,94.73,1601524800000,13567
14,512378.0,42.638,43.4,42.75,43.4,41.92,1610082000000,5834,ABCB,488546.0,38.0532,38.62,38.1,38.71,37.275,1609736400000,6624
15,1076722.0,40.5252,39.32,39.72,42.48,38.78,1610082000000,7626,ABCL,1122039.0,39.267,40.0,39.1,40.3,38.775,1609736400000,5858
16,109706.0,162.1912,163.08,161.81,165.76,158.52,1610082000000,2618,ABG,151600.0,142.2658,146.53,142.7,148.78,139.0,1609736400000,2768
17,246813.0,4.2055,4.26,4.22,4.26,4.11,1610082000000,1171,ABIO,344385.0,4.0944,4.02,4.16,4.19,4.02,1609736400000,1684
18,289432.0,40.6118,41.07,40.75,41.09,40.14,1610082000000,4629,ABM,255239.0,35.3916,35.21,35.44,35.76,35.0,1604293200000,3429
19,292656.0,324.5054,325.04,324.06,330.8,320.465,1610082000000,8477,ABMD,765762.0,144.4373,140.95,144.48,147.37,140.14,1585713600000,13789
20,4615625.0,150.4548,153.45,149.77,155.54,147.2501,1610082000000,62953,ABNB,6409884.0,142.4979,150.99,139.15,151.005,137.0,1609736400000,106335
21,1781148.0,14.003,14.41,14.21,14.41,13.75,1610082000000,9752,ABR,1612021.0,13.7767,14.23,13.82,14.2413,13.54,1609736400000,9809
22,4303741.0,111.4518,111.67,111.61,112.55,110.3375,1610082000000,43354,ABT,6256688.0,108.9222,109.53,109.11,110.25,107.2551,1609736400000,56160
23,57445.0,36.3882,37.1,36.35,37.31,35.94,1610082000000,1081,ABTX,75413.0,33.9541,34.4,33.96,34.55,33.325,1609736400000,1323
24,3374754.0,3.9818,4.04,3.87,4.16,3.8131,1610082000000,11580,ABUS,1830028.0,3.567,3.52,3.64,3.66,3.43,1609736400000,8545
25,12654.0,35.4893,35.72,36.49,36.49,35.2,1610082000000,368,AC,5222.0,35.1654,35.18,34.96,35.58,34.96,1609736400000,211
26,664427.0,61.0132,61.36,61.0,61.36,60.43,1610082000000,5885,ACA,278589.0,54.3719,54.67,53.89,55.63,53.6,1609736400000,4147
27,1055518.0,53.8465,55.2262,53.13,55.85,52.8,1610082000000,13700,ACAD,618477.0,53.0885,54.11,52.81,54.43,52.425,1609736400000,10517
28,592593.0,42.0899,42.28,42.14,42.79,41.79,1610082000000,5253,ACC,906625.0,41.4689,42.96,41.06,42.985,41.06,1609736400000,9783
29,2164692.0,48.8391,47.66,49.67,51.0,46.0,1610082000000,25382,ACCD,8507583.0,32.6405,35.0,29.7,36.89,29.11,1593662400000,47367
30,394884.0,8.5459,8.78,8.64,8.78,8.315,1610082000000,3522,ACCO,546589.0,8.3185,8.55,8.27,8.615,8.21,1609736400000,4337
31,273958.0,10.3187,10.32,10.38,10.45,10.02,1610082000000,2418,ACEL,412194.0,9.7829,10.1,9.72,10.13,9.64,1609736400000,2452
32,196724.0,2.4873,2.51,2.49,2.52,2.44,1610082000000,1020,ACER,126177.0,2.5491,2.64,2.54,2.65,2.47,1609736400000,681
33,47480.0,13.7975,14.08,13.72,14.1,13.47,1610082000000,968,ACET,61733.0,13.5331,14.06,13.42,14.32,13.06,1609736400000,886
34,6005170.0,11.9781,12.85,11.44,12.95,11.22,1610082000000,33352,ACEV,66846.0,10.3606,10.28,10.24,10.5,10.2136,1609736400000,307
35,4449800.0,36.1225,36.43,36.44,36.51,35.69,1610082000000,14714,ACGL,2167180.0,34.9011,36.15,34.9,36.23,34.64,1609736400000,21180
36,522055.0,52.2739,52.45,52.01,52.96,51.8,1610082000000,7552,ACHC,735594.0,50.0113,50.34,50.49,50.79,49.0,1609736400000,10105
37,277316.0,8.8405,8.62,8.81,9.0699,8.6,1610082000000,1643,ACHV,110031.0,7.9443,8.12,7.9,8.15,7.71,1609736400000,995
38,2944963.0,16.473,16.82,16.61,16.98,16.15,1610082000000,18489,ACI,37289640.0,15.8554,15.5,15.45,16.5,15.31,1593144000000,157742
39,858574.0,39.3352,39.5,39.21,40.29,38.93,1610082000000,8121,ACIW,647681.0,37.8761,38.68,37.88,38.69,37.18,1609736400000,5798
40,261228.0,31.6538,31.99,31.68,32.36,31.39,1610082000000,3297,ACLS,797124.0,29.5066,29.25,28.6,30.39,28.47,1609736400000,6449
41,1100633.0,54.1903,55.2,54.3,55.2,53.53,1610082000000,12338,ACM,1372906.0,42.0663,41.91,42.24,42.47,41.68,1601524800000,15471
42,1468563.0,34.256,34.0233,34.5867,34.7,33.3367,1610082000000,6860,ACMR,1781427.0,29.8537,27.2167,29.8433,31.15,27.1967,1609736400000,9080
43,2065238.0,263.8386,263.81,264.16,266.53,261.29,1610082000000,28680,ACN,1969838.0,238.9562,238.49,240.02,240.02,237.2,1598932800000,26473
44,10104.0,25.9962,25.9266,25.91,26.65,25.6,1610082000000,156,ACNB,17356.0,24.52,25.1,24.4,25.1,24.31,1609736400000,534
45,363210.0,4.0659,4.18,4.11,4.18,3.99,1610082000000,1594,ACOR,878204.0,3.5971,3.57,3.8,3.83,3.37,1609736400000,4799
46,183196.0,11.635,11.8,11.71,11.83,11.46,1610082000000,2032,ACRE,273415.0,11.5417,11.96,11.43,12.02,11.36,1609736400000,2449
47,346896.0,6.3019,6.5,6.19,6.6,6.1,1610082000000,2528,ACRS,421429.0,6.5069,6.47,6.48,6.75,6.4,1609736400000,3538
48,1186324.0,1.344,1.4,1.35,1.4,1.3,1610082000000,4375,ACRX,905536.0,1.2439,1.27,1.25,1.27,1.21,1609736400000,2977
49,17653980.5,4.3704,3.6,4.56,4.8984,3.588,1610082000000,111347,ACST,130171.375,2.7896,2.9448,2.64,3.04,2.56,1585713600000,2023
50,1251461.0,6.1461,6.0,6.18,6.295,5.9935,1610082000000,7452,ADAP,3129157.0,5.7776,5.53,6.01,6.1,5.25,1609736400000,14083
51,2266132.0,482.724,480.0,485.1,485.54,477.21,1610082000000,49827,ADBE,2786955.0,476.1316,480.0,478.47,480.86,469.2,1606712400000,51974
52,1908090.0,65.0287,64.87,64.97,65.535,64.7,1610082000000,15577,ADC,480494.0,65.0887,66.71,64.94,66.75,64.49,1609736400000,7069
53,43022.0,5.493,5.57,5.49,5.59,5.42,1610082000000,503,ADES,90322.0,5.3587,5.55,5.37,5.55,5.2579,1609736400000,792
54,4204960.0,157.5345,156.02,156.74,159.81,155.82,1610082000000,55299,ADI,2445333.0,118.5576,120.14,118.48,120.14,117.62,1604293200000,35461
55,2951950.0,52.3325,52.62,52.57,53.11,51.7,1610082000000,26826,ADM,3140159.0,49.928,50.4,49.87,51.03,49.36,1609736400000,26843
56,863646.0,37.215,37.47,37.19,38.05,36.58,1610082000000,10134,ADNT,3466625.0,18.8784,17.58,19.41,19.58,17.58,1601524800000,17339
57,84554.0,10.2999,10.3,10.3001,10.325,10.28,1610082000000,114,ADOC,21763.0,10.2618,10.25,10.2707,10.3,10.25,1609736400000,48
58,2638683.0,170.4277,168.97,171.05,172.38,168.31,1610082000000,25751,ADP,1381308.0,149.3578,149.22,149.11,150.45,148.63,1593576000000,21174
59,522748.0,60.0346,59.09,60.28,61.64,57.84,1610082000000,8162,ADPT,705057.0,56.5894,59.27,55.83,59.58,55.5,1609736400000,10990
60,1120166.6667,60.0626,62.643,59.451,63.034,58.6165,1610082000000,12490,ADS,773617.7945,57.1545,59.451,56.6021,60.0256,56.267,1609736400000,8670
61,1196778.0,318.3865,316.41,319.85,320.4339,315.0762,1610082000000,24837,ADSK,888698.0,199.1529,197.86,199.26,199.94,197.7788,1580706000000,13265
62,12705172.0,8.8809,8.5,8.83,9.39,8.445,1610082000000,47338,ADT,3253787.0,7.8212,7.93,7.84,8.02,7.675,1609736400000,17063
63,283024.0,15.6637,15.61,15.73,15.825,15.35,1610082000000,2372,ADTN,361804.0,14.7046,14.69,14.73,15.2,14.37,1609736400000,2889
64,87460.0,121.4465,123.49,121.67,123.82,120.55,1610082000000,2259,ADUS,96678.0,116.3251,117.63,116.26,117.655,115.23,1609736400000,2697
65,863877.0,12.9759,13.07,12.92,13.63,12.82,1610082000000,4519,ADV,2458004.0,13.3079,13.22,13.33,13.66,12.9,1609736400000,6836
66,6781.0,23.78,24.01,23.57,24.12,23.53,1610082000000,225,AE,11379.0,23.8667,24.0,23.88,24.38,23.25,1609736400000,191
67,1562547.0,74.6923,74.3,75.0,75.13,74.1,1610082000000,14681,AEE,2825306.0,76.2233,77.64,76.13,77.98,75.56,1609736400000,14814
68,1071300.0,2.0863,2.28,2.11,2.31,1.99,1610082000000,3015,AEHR,22309.0,1.6504,1.63,1.63,1.67,1.63,1590984000000,99
69,236238.0,112.5619,113.64,112.26,115.07,110.6,1610082000000,4932,AEIS,258168.0,98.1805,98.98,97.99,100.96,96.75,1609736400000,5914
70,1212143.0,29.6929,30.44,29.69,30.49,29.16,1610082000000,7746,AEL,731370.0,26.8718,27.79,26.72,28.0,26.61,1609736400000,5436
71,813832.0,2.6883,2.62,2.71,2.84,2.495,1610082000000,1843,AEMD,265519.0,1.3818,1.51,1.36,1.57,1.305,1585713600000,859
72,3517238.0,22.4894,22.23,22.25,23.005,22.03,1610082000000,25118,AEO,3095580.0,14.5187,14.21,14.39,14.79,14.07,1580706000000,20201
73,3059851.0,79.2563,79.67,79.18,80.02,78.61,1610082000000,38437,AEP,3232971.0,81.7834,83.33,81.54,83.44,81.205,1609736400000,34798
74,520120.0,14.0108,13.99,13.96,14.43,13.49,1610082000000,4407,AERI,673833.0,13.0832,13.61,13.12,13.7,12.76,1609736400000,6421
75,4512905.0,25.2409,24.89,25.42,25.445,24.75,1610082000000,29170,AES,6586603.0,23.3025,23.71,23.24,23.99,23.02,1609736400000,35059
76,275613.0,2.7851,2.82,2.78,2.8766,2.73,1610082000000,1146,AEY,55850.0,1.9413,1.92,1.9299,1.9799,1.91,1601524800000,302
77,60271.0,25.4608,25.62,25.0,26.4699,24.81,1610082000000,666,AEYE,71639.0,24.6164,26.09,24.87,26.09,23.5601,1609736400000,1210
78,251093.0,90.9535,92.5,91.06,92.5,89.27,1610082000000,5049,AFG,377886.0,85.491,88.54,85.16,88.64,84.39,1609736400000,5319
79,332867.0,4.3772,4.66,4.25,4.66,4.14,1610082000000,1511,AFI,184648.0,3.6703,3.81,3.67,3.8201,3.56,1609736400000,1009
80,2955926.0,44.3647,44.92,44.49,44.99,43.72,1610082000000,26479,AFL,3158372.0,43.4294,44.6,43.19,44.7,43.03,1609736400000,31284
81,6827.0,10.587,10.63,10.6,10.64,10.4538,1610082000000,45,AGBA,175936.0,10.6119,10.54,10.5,10.69,10.46,1609736400000,114
82,487219.0,112.2076,114.7,112.09,115.63,110.32,1610082000000,7799,AGCO,791542.0,102.7234,103.57,102.51,104.24,100.9833,1609736400000,8542
83,1731886.0,3.247,3.34,3.25,3.34,3.19,1610082000000,16793,AGEN,1444599.0,3.209,3.21,3.23,3.27,3.12,1609736400000,10649
84,65934.0,2.1526,2.15,2.13,2.2392,2.1,1610082000000,595,AGFS,66151.0,2.2521,2.31,2.21,2.33,2.2,1609736400000,437
85,652898.0,46.2646,46.96,45.83,47.97,45.29,1610082000000,8743,AGIO,535764.0,44.0724,43.03,44.3,44.59,42.8701,1609736400000,7853
86,166520.0,8.1759,8.12,8.18,8.37,7.92,1610082000000,1954,AGLE,238422.0,8.3638,7.96,8.56,8.7,7.84,1609736400000,2235
87,29332.0,78.1416,79.47,78.16,79.47,76.98,1610082000000,803,AGM,50076.0,74.401,74.49,74.76,75.4199,73.14,1609736400000,871
88,4336832.0,15.462,15.48,15.54,15.55,15.39,1610082000000,18889,AGNC,8483940.0,15.3732,15.56,15.39,15.59,15.23,1609736400000,32755
89,596188.0,36.1726,36.0,36.5,36.54,35.23,1610082000000,8131,AGO,604255.0,30.9227,31.79,30.73,31.98,30.48,1609736400000,5905
90,5708123.0,46.9816,51.67,46.09,51.828,43.14,1610082000000,32077,AGQ,1973567.0,54.5966,55.45,54.55,55.7801,52.6,1609736400000,10983
91,803599.0,46.5087,45.55,46.97,47.08,45.27,1610082000000,8611,AGR,502089.0,45.0511,45.48,44.9,45.78,44.78,1609736400000,6626
92,246893.0,6.5469,6.87,6.52,6.9,6.36,1610082000000,2043,AGS,651724.0,6.3991,7.3,6.29,7.3,6.0905,1609736400000,4747
93,180489.0,4.5565,4.72,4.54,4.7337,4.42,1610082000000,1483,AGTC,1125782.0,5.8289,5.6,5.83,6.22,5.37,1593576000000,7574
94,43033.0,45.7816,46.71,45.94,46.75,45.335,1610082000000,1353,AGX,93918.0,42.4102,42.37,42.56,42.78,41.85,1580706000000,1528
95,84359.0,39.4306,40.21,39.34,40.44,38.45,1610082000000,1655,AGYS,237278.0,15.7621,16.28,15.55,16.56,15.29,1585713600000,3277
96,1160884.0,38.3296,38.5982,38.14,39.39,37.71,1610082000000,10837,AHCO,433475.0,36.3023,37.99,35.8,37.99,35.57,1609736400000,5413
97,222097.0,11.2493,11.31,11.25,11.34,11.12,1610082000000,1851,AHH,319714.0,11.0393,11.31,10.98,11.31,10.95,1609736400000,3038
98,84509.0,4.8735,4.91,4.86,4.9581,4.8,1610082000000,610,AHPI,620136.0,11.7425,11.5108,11.75,12.23,11.03,1593576000000,3020
99,499614.9,23.563,24.3,23.7,24.5,23.2,1610082000000,13584,AHT,618049.6,23.921,26.6,23.7,26.7,23.15,1609736400000,16129
100,6387594.0,142.534,135.92,143.63,147.5,135.6,1610082000000,70293,AI,306267.0,2.7076,2.62,2.72,2.79,2.62,1588305600000,2171
101,5400318.0,40.6025,41.0,40.62,41.12,40.01,1610082000000,38124,AIG,7193637.0,37.1667,37.65,37.13,37.95,36.82,1609736400000,48230
102,7176183.0,1.251,1.2,1.22,1.35,1.1638,1610082000000,10492,AIHS,23104.0,0.4008,0.42,0.4084,0.428251,0.3915,1585713600000,57
103,628941.0,64.848,65.97,64.36,66.38,63.11,1610082000000,7592,AIMC,703883.0,55.238,55.98,54.93,57.11,53.19,1609736400000,8447
104,99972.0,76.1802,77.15,76.19,77.66,74.9,1610082000000,1899,AIN,135084.0,71.2237,74.14,70.98,74.14,70.38,1609736400000,1977
105,278424.0,37.8845,38.87,37.95,38.87,37.21,1610082000000,3185,AIR,613814.0,20.4159,20.42,20.08,21.17,19.92,1590984000000,7353
106,732245.0,37.6287,37.34,37.53,38.66,37.15,1610082000000,4089,AIRC,1866559.0,38.0553,38.73,38.0,38.73,37.93,1609736400000,5732
107,143067.0,17.8965,18.33,17.84,18.7,17.01,1610082000000,1677,AIRG,124918.0,17.2,17.78,17.09,17.935,16.54,1609736400000,1290
108,41773.0,23.6724,24.38,23.45,24.6724,23.135,1610082000000,666,AIRT,332.0,12.0858,12.5,12.44,12.5,12.44,1585713600000,13
109,120902.0,82.3416,83.91,82.42,84.41,81.23,1610082000000,2697,AIT,153000.0,61.2719,62.48,60.88,63.19,60.78,1593576000000,3127
110,8258135.0,4.9028,4.99,4.87,5.0,4.85,1610082000000,28638,AIV,8954190.0,5.0795,5.27,5.06,5.32,5.025,1609736400000,24486
111,190614.0,138.3834,139.39,138.61,139.39,136.53,1610082000000,3910,AIZ,398887.0,132.3992,136.21,132.11,136.5872,131.05,1609736400000,6843
112,847999.0,120.6581,117.9,120.85,122.83,117.9,1610082000000,15137,AJG,807581.0,120.35,123.64,120.24,123.71,119.115,1609736400000,14900
113,1671564.0,52.9298,53.2,52.79,53.27,52.76,1610082000000,13220,AJRD,3609495.0,52.6165,52.85,52.57,53.0,52.38,1609736400000,16065
114,26379.0,10.4408,10.56,10.53,10.613,10.27,1610082000000,362,AJX,120552.0,10.2342,10.47,10.27,10.47,10.0207,1609736400000,983
115,1974834.0,102.9746,103.28,103.46,103.95,102.1,1610082000000,21049,AKAM,1823435.0,105.0803,105.17,105.24,106.43,103.765,1609736400000,22715
116,4156158.0,3.1038,3.11,3.1,3.15,3.05,1610082000000,13739,AKBA,5299896.0,2.8954,2.83,2.925,2.96,2.76,1609736400000,14767
117,528081.0,14.6223,14.75,14.64,14.82,14.41,1610082000000,3655,AKR,602532.0,13.7541,14.25,13.7,14.25,13.48,1609736400000,4681
118,1854689.0,28.8049,25.13,28.89,30.5,24.65,1610082000000,15006,AKRO,287762.0,25.1881,26.705,24.82,26.705,24.82,1609736400000,2465
119,999290.0,13.5793,13.31,13.445,14.24,13.12,1610082000000,5219,AKTS,517806.0,8.2679,8.33,8.16,8.49,8.1,1593576000000,3054
120,32307.0,3.0366,3.0,3.01,3.07,2.99,1610082000000,99,AKU,5371.0,2.9749,2.975,2.9,3.0,2.9,1609736400000,49
121,457854.0,43.1526,44.39,43.32,44.39,42.25,1610082000000,7029,AL,583925.0,42.6536,44.52,42.39,44.98,41.991,1609736400000,8319
122,265762.0,13.1856,13.57,13.23,13.57,12.75,1610082000000,2435,ALAC,1894389.0,12.8575,11.83,13.55,14.1799,11.83,1609736400000,13385
123,1703921.0,183.8529,184.49,184.1,186.93,178.6634,1610082000000,30298,ALB,2959055.0,153.0377,152.9,152.63,156.76,150.295,1609736400000,37819
124,167972.0,37.3764,37.2818,37.57,37.86,36.7533,1610082000000,3047,ALBO,156827.0,37.0751,37.97,36.98,38.0,36.4,1609736400000,2164
125,7874.0,30.8573,31.38,30.82,31.38,30.58,1610082000000,234,ALCO,5387.0,28.6971,28.2766,28.65,29.26,28.2766,1601524800000,113
126,3459158.0,9.5442,8.6,10.31,10.45,8.6,1610082000000,21683,ALDX,551027.0,6.6805,6.89,6.53,7.04,6.5,1609736400000,3484
127,395121.0,64.0586,64.28,64.41,64.44,63.4515,1610082000000,4662,ALE,413646.0,61.5552,62.03,61.53,62.44,60.86,1609736400000,5794
128,440974.0,15.3389,15.6,15.4,16.09,14.96,1610082000000,3806,ALEC,514523.0,14.9714,15.23,14.98,15.34,14.78,1609736400000,4562
129,434579.0,16.8338,17.03,16.77,17.23,16.55,1610082000000,2709,ALEX,619412.0,16.646,17.04,16.6,17.29,16.275,1609736400000,4982
130,52874.0,144.7135,148.7,144.57,148.7,143.38,1610082000000,1001,ALG,37004.0,137.8545,137.95,137.74,139.99,135.63,1609736400000,1217
131,544074.0,29.4155,30.0,29.19,30.18,28.45,1610082000000,5121,ALGM,11098382.0,18.464,19.4,17.7,19.74,17.02,1603944000000,42184
132,464242.0,570.1071,561.63,570.53,579.5,559.0,1610082000000,14773,ALGN,602433.0,534.1625,549.61,526.46,560.0,519.7,1609736400000,18222
133,73238.0,31.5724,31.36,31.72,32.78,30.35,1610082000000,1314,ALGS,212826.0,27.4047,28.05,26.95,28.995,25.99,1609736400000,2061
134,123718.0,186.5123,189.11,186.92,189.965,183.37,1610082000000,3412,ALGT,137306.0,177.1429,188.77,174.74,190.68,173.835,1609736400000,3771
135,149358.0,5.5329,5.07,5.8,5.9,5.05,1610082000000,804,ALIM,45543.0,4.1683,4.22,4.27,4.3,4.11,1609736400000,306
136,42552.0,1.1429,1.16,1.135,1.17,1.13,1610082000000,132,ALJJ,59719.0,0.7693,0.7652,0.791,0.8283,0.737,1601524800000,142
137,1065210.0,51.1875,51.79,50.98,51.93,50.4801,1610082000000,14528,ALK,2239168.0,49.597,52.17,49.24,52.19,48.807,1609736400000,26428
138,1584220.0,20.3101,20.46,20.38,20.9,19.78,1610082000000,9607,ALKS,1038745.0,19.8198,19.93,19.74,20.15,19.6,1609736400000,8742
139,1278870.0,109.7344,110.52,109.95,110.64,108.7,1610082000000,17633,ALL,2153580.0,108.1617,109.9,108.08,110.25,107.18,1609736400000,20399
140,534557.0,119.624,120.35,119.98,121.33,118.09,1610082000000,9682,ALLE,775517.0,114.8561,116.42,114.48,116.8,113.71,1609736400000,12866
141,474478.0,126.9862,127.08,127.73,128.26,125.09,1610082000000,5665,ALLK,365211.0,135.8526,140.0,133.77,151.51,131.5,1609736400000,7171
142,472989.0,27.9455,28.11,27.87,28.55,27.355,1610082000000,6204,ALLO,1262920.0,25.5534,26.13,25.79,26.13,24.85,1609736400000,14561
143,2843497.0,37.1253,37.45,37.37,37.45,36.62,1610082000000,27885,ALLY,5493834.0,35.7091,36.4,35.43,36.69,35.3,1609736400000,45163
144,829857.0,145.2621,138.73,146.66,147.0,137.7239,1610082000000,14494,ALNY,527642.0,128.0607,130.69,128.1,132.78,126.94,1609736400000,9083
145,4190.0,10.4557,10.57,10.25,10.6014,10.25,1610082000000,40,ALOT,13519.0,12.6741,12.6,12.7,12.78,12.6,1580706000000,253
146,85472.0,13.4804,13.32,13.44,13.88,13.29,1610082000000,774,ALPN,176319.0,13.2148,12.72,13.45,13.75,12.62,1609736400000,1398
147,4009172.0,61.4147,61.07,61.57,61.705,60.77,1610082000000,30576,SO,4822047.0,59.6079,61.38,59.36,61.49,58.95,1609736400000,39621
148,351772.0,105.1291,106.5,105.08,107.18,104.01,1610082000000,7576,ALRM,479125.0,100.1557,104.1,100.45,105.19,97.5,1609736400000,9986
149,24901.0,29.2015,29.06,29.46,29.46,28.76,1610082000000,572,ALRS,33156.0,26.6281,27.42,26.54,27.4669,26.125,1609736400000,673
150,1067305.0,42.4351,44.06,42.55,44.19,41.68,1610082000000,10839,ALSN,744288.0,42.2321,43.27,42.08,43.65,41.76,1609736400000,8464
151,1749886.0,14.2126,14.26,14.12,14.85,13.5,1610082000000,9593,ALT,2010439.0,12.179,11.35,12.71,12.8,11.19,1609736400000,12411
152,185082.0,60.374,61.01,60.51,61.57,59.695,1610082000000,3059,ALTR,412847.0,57.9078,58.24,57.7,58.99,57.085,1609736400000,4206
153,347987.0,93.7723,95.38,93.52,95.475,92.81,1610082000000,5396,ALV,389022.0,91.3954,93.49,91.12,93.49,90.445,1609736400000,6930
154,293406.0,40.4798,41.0,42.97,43.14,38.57,1610082000000,2900,ALVR,212980.0,38.6545,38.84,39.65,39.76,37.28,1609736400000,3539
155,3705.0,268.7786,267.72,270.41,270.41,267.51,1610082000000,251,ALX,7306.0,274.113,276.89,273.33,276.89,272.7824,1609736400000,253
156,114053.0,84.2434,83.95,86.0,87.51,80.8,1610082000000,2109,ALXO,102444.0,81.6014,86.31,80.82,86.8351,79.1,1609736400000,3182
157,4302610.0,8.139,8.53,8.08,8.54,8.01,1610082000000,19519,AM,4689727.0,7.7067,7.87,7.63,7.93,7.57,1609736400000,22126
158,51858.0,14.693,15.1,14.8,15.1,14.18,1610082000000,530,AMAL,48932.0,13.5518,13.76,13.56,13.8613,13.28,1609736400000,1469
159,9059720.0,96.1861,96.29,95.56,97.8,94.8799,1610082000000,94615,AMAT,6715421.0,59.3725,60.325,59.51,60.5,58.65,1603684800000,68429
160,899324.0,101.7186,107.22,99.84,107.912,98.52,1610082000000,14907,AMBA,368661.0,59.2751,59.4,59.37,59.91,58.73,1580706000000,5598
161,411246.0,16.2944,16.42,16.35,16.48,15.99,1610082000000,3181,AMBC,482725.0,14.8363,15.47,14.82,15.475,14.55,1609736400000,3144
162,39982318.0,2.1306,2.09,2.14,2.211,2.07,1610082000000,63359,AMC,30798997.0,2.0648,2.2,2.01,2.2,2.0,1609736400000,67432
163,3752970.0,11.5055,11.64,11.5,11.71,11.35,1610082000000,18925,AMCR,8320823.0,10.2795,10.19,10.33,10.39,10.07,1593576000000,37887
164,469472.0,38.7427,38.91,39.18,39.34,37.86,1610082000000,6653,AMCX,731904.0,35.3369,35.83,35.6,36.3595,34.58,1609736400000,10056
165,39816400.0,94.4234,95.98,94.58,96.4,93.27,1610082000000,310867,AMD,30627297.0,91.9904,92.93,91.6,93.14,90.82,1609131600000,228807
166,687193.0,123.7632,125.03,123.54,125.32,122.045,1610082000000,11580,AME,1173244.0,119.0612,121.1,118.38,122.33,117.71,1609736400000,16269
167,145360.0,306.7317,303.22,307.07,309.3794,303.22,1610082000000,5097,AMED,153554.0,289.8383,295.0,289.42,298.02,284.71,1609736400000,5253
168,89051.0,21.2416,21.9,21.36,21.9,20.72,1610082000000,1111,AMEH,166876.0,18.9935,18.255,19.25,19.3,18.255,1609736400000,1576
169,268502.0,106.172,106.82,106.25,106.86,104.84,1610082000000,6108,AMG,428387.0,99.9655,101.75,99.11,102.94,98.875,1609736400000,8817
170,2511396.0,237.4151,235.53,238.49,238.86,235.1,1610082000000,42807,AMGN,3088179.0,226.2391,231.25,226.66,231.25,223.67,1609736400000,46085
171,1429706.0,29.7159,29.87,29.7,30.12,29.555,1610082000000,11592,AMH,1962676.0,29.2511,29.98,29.08,30.24,28.99,1609736400000,16430
172,1224868.0,15.0107,15.44,15.02,15.44,14.84,1610082000000,3928,AMJ,3428682.0,13.7949,14.03,13.77,14.15,13.66,1609736400000,10011
173,170222.0,24.1095,24.1,24.11,24.48,23.69,1610082000000,1482,AMK,89672.0,23.7917,24.6,23.65,24.9474,23.5,1609736400000,830
174,1063869.0,16.9156,17.05,16.67,17.26,16.58,1610082000000,11375,AMKR,919155.0,15.0372,15.18,14.91,15.51,14.82,1609736400000,8927
175,207542.0,71.2578,71.84,71.17,72.345,70.32,1610082000000,4082,AMN,354352.0,68.5773,68.57,68.92,69.55,67.4,1609736400000,5018
176,13062.0,28.4087,29.36,28.41,29.36,27.725,1610082000000,282,AMNB,16353.0,26.1808,26.32,26.11,26.65,25.9901,1609736400000,353
177,27405.0,33.712,35.1933,33.48,35.96,33.0067,1610082000000,409,AMOT,45238.5,33.0978,34.1133,32.9133,34.14,32.66,1609736400000,500
178,550337.0,200.7252,200.75,201.55,201.635,198.52,1610082000000,13687,AMP,601677.0,188.9887,195.3,188.11,195.9,185.8,1609736400000,14944
179,306691.0,19.6045,19.02,19.8,19.85,19.02,1610082000000,4042,AMPH,298717.0,20.0893,20.26,20.14,20.405,19.865,1609736400000,3495
